name,display_name,state,country,born,enlisted,latitude,longitude
Cudgee,"Cudgee, VIC, Australia",VIC,Australia,20,7,-38.344819,142.652003
Cudgegong,"Cudgegong, NSW, Australia",NSW,Australia,8,7,-32.808314,149.809365
Cudgen,"Cudgen, NSW, Australia",NSW,Australia,12,7,-28.2628,153.55721
Cudgewa,"Cudgewa, VIC, Australia",VIC,Australia,37,7,-36.190684,147.771573
Cudham,"Cudham, England",,England,1,7,51.316491,0.061337
Cudlee Creek,"Cudlee Creek, SA, Australia",SA,Australia,6,7,-34.841299,138.82714
Cudworth,"Cudworth, England",,England,1,7,53.57563,-1.413864
Cue,"Cue, WA, Australia",WA,Australia,26,5,-27.4231,117.898965
Culcairn,"Culcairn, NSW, Australia",NSW,Australia,10,6,-35.667766,147.03717
Cullarin,"Cullarin, NSW, Australia",NSW,Australia,0,1,-34.782,-34.782
Cullen Bullen,"Cullen Bullen, NSW, Australia",NSW,Australia,11,1,-33.303402,150.032518
Cullen,"Cullen, Scotland",,Scotland,2,1,57.689266,-2.818453
Cullendore,"Cullendore, NSW, Australia",NSW,Australia,1,1,-28.513813,152.276759
Cullerin,"Cullerin, NSW, Australia",NSW,Australia,0,2,-34.782812,149.405192
Cullinga,"Cullinga, NSW, Australia",NSW,Australia,2,2,-34.698621,148.178022
Cullompton,"Cullompton, England",,England,3,2,50.85685599999999,-3.392835
Culworth,"Culworth, England",,England,1,2,52.117649,-1.205176
Cumbalum,"Cumbalum, NSW, Australia",NSW,Australia,1,2,-28.825835,153.525966
Cumberland Reach,"Cumberland Reach, NSW, Australia",NSW,Australia,86,2,-33.455858,150.896276
Cumbernauld,"Cumbernauld, Scotland",,Scotland,2,2,55.947156,-3.989926
Cumberoona,"Cumberoona, NSW, Australia",NSW,Australia,1,2,-34.367,149.233
Cuminestown,"Cuminestown, Scotland",,Scotland,2,2,57.541672,-2.334611
Cummins,"Cummins, SA, Australia",SA,Australia,0,1,-34.264065,135.727119
Cumnock,"Cumnock, NSW, Australia",NSW,Australia,21,13,-32.927818,148.754509
Cumnock,"Cumnock, Scotland",,Scotland,7,13,55.45345,-4.264349
Cundare North,"Cundare North, VIC, Australia",VIC,Australia,1,13,-38.110935,143.565124
Cunderdin,"Cunderdin, WA, Australia",WA,Australia,4,13,-31.651484,117.23437
Cundle Flat,"Cundle Flat, NSW, Australia",NSW,Australia,1,13,-31.827106,152.023798
Cundletown,"Cundletown, NSW, Australia",NSW,Australia,28,13,-31.897697,152.516666
Cunjurong,"Cunjurong, NSW, Australia",NSW,Australia,1,13,-35.26467,150.510156
Cunliffe,"Cunliffe, SA, Australia",SA,Australia,1,13,-34.079186,137.746561
Cunnamulla,"Cunnamulla, QLD, Australia",QLD,Australia,146,72,-28.068914,145.682771
Cunningar,"Cunningar, NSW, Australia",NSW,Australia,1,72,-34.562125,148.419171
Cunninghame,"Cunninghame, VIC, Australia",VIC,Australia,6,72,-37.86,148.024
Cupar,"Cupar, Scotland",,Scotland,12,72,56.319433,-3.011809
Curban,"Curban, NSW, Australia",NSW,Australia,4,72,-31.512136,148.612071
Curdies Inlet,"Curdies Inlet, VIC, Australia",VIC,Australia,1,72,-38.598,142.885
Curlewis,"Curlewis, NSW, Australia",NSW,Australia,13,1,-31.117342,150.264679
Curlewis,"Curlewis, VIC, Australia",VIC,Australia,4,1,-38.184438,144.512272
Curra,"Curra, QLD, Australia",QLD,Australia,1,1,-26.084421,152.58158
Currabubula,"Currabubula, NSW, Australia",NSW,Australia,22,6,-31.262722,150.734256
Curragh,"Curragh, Ireland",,Ireland,1,6,52.72542299999999,-6.26641
Currajong,"Currajong, NSW, Australia",NSW,Australia,2,6,-32.073,146.867
Currajong,"Currajong, QLD, Australia",QLD,Australia,1,6,-19.274924,146.776217
Curramulka,"Curramulka, SA, Australia",SA,Australia,30,6,-34.695942,137.710683
Curran,"Curran, QLD, Australia",QLD,Australia,1,6,-24.767,144.533
Currans,"Currans, Ireland",,Ireland,1,6,52.196234,-9.548154
Currawa,"Currawa, VIC, Australia",VIC,Australia,1,6,-36.398,145.714
Currawang,"Currawang, NSW, Australia",NSW,Australia,2,6,-34.984542,149.476481
Currawarna,"Currawarna, NSW, Australia",NSW,Australia,3,6,-35.015097,147.073075
Currawong,"Currawong, NSW, Australia",NSW,Australia,6,6,-33.983,147.933
Currency Creek,"Currency Creek, SA, Australia",SA,Australia,11,6,-35.447992,138.766983
Currie,"Currie, Scotland",,Scotland,2,6,55.896455,-3.308386
Currie,"Currie, TAS, Australia",TAS,Australia,1,6,-39.931075,143.850667
Currowong,"Currowong, NSW, Australia",NSW,Australia,1,6,-33.983,147.933
Currumbah,"Currumbah, NSW, Australia",NSW,Australia,1,6,-28.899,150.168
Cushendun,"Cushendun, Ireland",,Ireland,1,6,55.127344,-6.044903999999999
Cushnie,"Cushnie, Scotland",,Scotland,1,6,57.648434,-2.35264
Custon,"Custon, SA, Australia",SA,Australia,5,6,-36.436167,140.90364
Cuttabri,"Cuttabri, NSW, Australia",NSW,Australia,1,6,-30.329854,149.221121
Cuttack,"Cuttack, India",,India,1,6,20.46394,85.879257
Cwmbran,"Cwmbran, Wales",,Wales,1,6,51.64825,-3.025618
Cygnet,"Cygnet, TAS, Australia",TAS,Australia,38,13,-43.158309,147.074819
Cynwyd,"Cynwyd, Wales",,Wales,1,13,52.959192,-3.405794
Cyprus,Cyprus,,Cyprus,1,13,35.126413,33.429859
Dagenham,"Dagenham, England",,England,2,13,51.54023800000001,0.148151
Dailly,"Dailly, Scotland",,Scotland,2,13,55.278046,-4.72525
Dairy Plains,"Dairy Plains, TAS, Australia",TAS,Australia,2,13,-41.581232,146.524142
Daisy Hill,"Daisy Hill, England",,England,1,13,53.80868199999999,-1.806445
Daisy Hill,"Daisy Hill, VIC, Australia",VIC,Australia,4,13,-37.117514,143.716854
Dalbeattie,"Dalbeattie, Scotland",,Scotland,6,13,54.933354,-3.823095
Dalby,"Dalby, QLD, Australia",QLD,Australia,338,204,-27.183495,151.263463
Dalgety,"Dalgety, NSW, Australia",NSW,Australia,34,204,-36.502267,148.834562
Dalhousie,"Dalhousie, India",,India,1,204,32.543571,75.951279
Dalhousie,"Dalhousie, VIC, Australia",VIC,Australia,6,204,-36.998,144.835
Dalkeith,"Dalkeith, Scotland",,Scotland,16,204,55.89550299999999,-3.06821
Dalkeith,"Dalkeith, WA, Australia",WA,Australia,1,204,-31.994799,115.798774
Dalkey,"Dalkey, SA, Australia",SA,Australia,3,204,-34.200685,138.442361
Dallas,"Dallas, USA",,USA,2,204,32.781078,-96.797111
Dalmellington,"Dalmellington, Scotland",,Scotland,4,204,55.32408099999999,-4.396934
Dalmeny,"Dalmeny, Scotland",,Scotland,1,204,55.98181499999999,-3.369477
Dalmore,"Dalmore, VIC, Australia",VIC,Australia,1,204,-38.192976,145.442456
Dalmorton,"Dalmorton, NSW, Australia",NSW,Australia,4,204,-29.864512,152.455428
Dalmuir,"Dalmuir, Scotland",,Scotland,2,204,55.908675,-4.427263
Dalry,"Dalry, Scotland",,Scotland,10,204,55.707145,-4.720096
Dalrymple,"Dalrymple, Scotland",,Scotland,1,204,55.39731,-4.592266
Dalserf,"Dalserf, Scotland",,Scotland,3,204,55.734379,-3.912992
Dalston,"Dalston, England",,England,3,204,54.841316,-2.984264
Dalton,"Dalton, England",,England,8,204,53.44428899999999,-1.310372
Dalton,"Dalton, NSW, Australia",NSW,Australia,25,204,-34.72191,149.181024
Dalton,"Dalton, QLD, Australia",QLD,Australia,1,204,-25.85,141.933
Dalton,"Dalton, Scotland",,Scotland,1,204,55.05296,-3.387886
Dalveen,"Dalveen, QLD, Australia",QLD,Australia,14,204,-28.488431,151.968689
Dalwood,"Dalwood, England",,England,2,204,50.798435,-3.068776
Dalwood,"Dalwood, NSW, Australia",NSW,Australia,2,204,-28.888546,153.409839
Dalysford,"Dalysford, QLD, Australia",QLD,Australia,1,204,-25.040057,151.885797
Dalyston,"Dalyston, VIC, Australia",VIC,Australia,3,204,-38.563459,145.547409
Dandaloo,"Dandaloo, NSW, Australia",NSW,Australia,16,204,-32.269172,147.615413
Dandaragan,"Dandaragan, WA, Australia",WA,Australia,6,204,-30.672495,115.702932
Dandenong,"Dandenong, VIC, Australia",VIC,Australia,205,124,-37.987271,145.214317
Danderoo,"Danderoo, QLD, Australia",QLD,Australia,2,124,-28.268505,152.233757
Dangin,"Dangin, WA, Australia",WA,Australia,1,2,-32.066356,117.354785
Danlo,"Danlo, NSW, Australia",NSW,Australia,1,2,-31.067,149.7
Dannevirke,"Dannevirke, New Zealand",,New Zealand,2,2,-40.207508,176.104084
Dapto,"Dapto, NSW, Australia",NSW,Australia,74,3,-34.494001,150.793006
Dardanup,"Dardanup, WA, Australia",WA,Australia,15,1,-33.398065,115.753847
Darfield,"Darfield, England",,England,3,1,53.533754,-1.375805
Dargaville,"Dargaville, New Zealand",,New Zealand,4,1,-35.938366,173.871738
Dargo,"Dargo, VIC, Australia",VIC,Australia,25,1,-37.303288,147.311301
Darjeeling,"Darjeeling, India",,India,5,1,27.039996,88.263603
Dark Corner,"Dark Corner, NSW, Australia",NSW,Australia,2,1,-33.306755,149.877371
Darkan,"Darkan, WA, Australia",WA,Australia,2,1,-33.335111,116.739909
Darkes Forest,"Darkes Forest, NSW, Australia",NSW,Australia,1,1,-34.214374,150.950643
Darlimurla,"Darlimurla, VIC, Australia",VIC,Australia,14,1,-38.370717,146.21074
Darling Downs,"Darling Downs, WA, Australia",WA,Australia,1,1,-32.181628,115.988324
Darling Point,"Darling Point, NSW, Australia",NSW,Australia,4,1,-33.873808,151.236683
Darlingford,"Darlingford, VIC, Australia",VIC,Australia,7,1,-37.256,146.036
Darlinghurst,"Darlinghurst, NSW, Australia",NSW,Australia,157,107,-33.879825,151.21956
Darlington Point,"Darlington Point, NSW, Australia",NSW,Australia,9,107,-34.586134,145.983975
Darlington,"Darlington, England",,England,66,107,54.528734,-1.553051
Darlington,"Darlington, NSW, Australia",NSW,Australia,100,107,-33.891348,151.191243
Darlington,"Darlington, SA, Australia",SA,Australia,3,107,-35.029907,138.556645
Darlington,"Darlington, VIC, Australia",VIC,Australia,12,107,-37.998527,143.051384
Darlington,"Darlington, WA, Australia",WA,Australia,3,107,-31.918978,116.078749
Darnall,"Darnall, England",,England,1,107,53.385753,-1.408828
Darnum,"Darnum, VIC, Australia",VIC,Australia,13,107,-38.187606,146.005385
Darra,"Darra, QLD, Australia",QLD,Australia,1,107,-27.567027,152.95327
Darraweit Guim,"Darraweit Guim, VIC, Australia",VIC,Australia,7,107,-37.394874,144.911512
Darriman,"Darriman, VIC, Australia",VIC,Australia,5,107,-38.433569,146.955368
Dartbrook,"Dartbrook, NSW, Australia",NSW,Australia,3,107,-32.149399,150.849591
Dartford,"Dartford, England",,England,31,107,51.44391300000001,0.219727
Dartmoor,"Dartmoor, VIC, Australia",VIC,Australia,31,107,-37.922543,141.27543
Dartmouth,"Dartmouth, England",,England,10,107,50.351804,-3.578385
Darton,"Darton, England",,England,2,107,53.58560399999999,-1.522714
Dartrey,"Dartrey, Ireland",,Ireland,1,107,54.110503,-7.085562000000001
Darvel,"Darvel, Scotland",,Scotland,4,107,55.609731,-4.281818
Darwen,"Darwen, England",,England,21,107,53.69500599999999,-2.467341
Darwin,"Darwin, NT, Australia",NT,Australia,21,139,-12.461334,130.841904
Darwin,"Darwin, TAS, Australia",TAS,Australia,2,139,-42.237,145.615
Dashwood Gully,"Dashwood Gully, SA, Australia",SA,Australia,4,139,-35.165,138.705
Davenport,"Davenport, England",,England,6,139,53.190252,-2.306124
Daventry,"Daventry, England",,England,1,139,52.25832,-1.160433
Davistown,"Davistown, NSW, Australia",NSW,Australia,1,139,-33.485685,151.360521
Davos,"Davos, Switzerland",,Switzerland,1,139,46.804382,9.836855
Davyhurst,"Davyhurst, WA, Australia",WA,Australia,1,139,-30.046,120.648
Dawes Point,"Dawes Point, NSW, Australia",NSW,Australia,2,139,-33.855601,151.20822
Dawesley,"Dawesley, SA, Australia",SA,Australia,8,139,-35.040306,138.939462
Dawley,"Dawley, England",,England,3,139,52.66987400000001,-2.467323
Dawlish,"Dawlish, England",,England,7,139,50.581185,-3.469593
Dawson,"Dawson, SA, Australia",SA,Australia,22,139,-32.804383,138.975712
Dawson,"Dawson, VIC, Australia",VIC,Australia,3,139,-37.974474,146.689838
Day Dawn,"Day Dawn, WA, Australia",WA,Australia,7,1,-27.458,117.861
Daylesford,"Daylesford, VIC, Australia",VIC,Australia,572,89,-37.343587,144.142321
Daysdale,"Daysdale, NSW, Australia",NSW,Australia,9,89,-35.64762,146.306628
Deal,"Deal, England",,England,27,89,51.22181,1.402734
Dean,"Dean, VIC, Australia",VIC,Australia,23,1,-37.4645,143.991203
Deans Marsh,"Deans Marsh, VIC, Australia",VIC,Australia,36,10,-38.39667,143.886147
Dearham,"Dearham, England",,England,1,10,54.70992,-3.441886
Deddington,"Deddington, England",,England,3,10,51.980585,-1.320624
Deddington,"Deddington, TAS, Australia",TAS,Australia,2,10,-41.603194,147.415615
Dederang,"Dederang, VIC, Australia",VIC,Australia,4,10,-36.482934,147.033061
Dee,"Dee, TAS, Australia",TAS,Australia,1,10,-42.259622,146.569767
Deeford,"Deeford, QLD, Australia",QLD,Australia,3,10,-23.9,150.217
Deep Bay,"Deep Bay, TAS, Australia",TAS,Australia,1,10,-43.205953,147.11126
Deep Creek,"Deep Creek, NSW, Australia",NSW,Australia,3,10,-29.148836,152.613837
Deep Creek,"Deep Creek, QLD, Australia",QLD,Australia,1,10,-25.629139,151.504038
Deep Creek,"Deep Creek, SA, Australia",SA,Australia,1,10,-35.619724,138.197365
Deep Lead,"Deep Lead, VIC, Australia",VIC,Australia,11,10,-37.009961,142.715571
Deepdene,"Deepdene, VIC, Australia",VIC,Australia,1,10,-37.813,145.068
Deepwater,"Deepwater, NSW, Australia",NSW,Australia,46,1,-29.44232,151.847464
Deer Park,"Deer Park, VIC, Australia",VIC,Australia,10,1,-37.770312,144.77472
Degilbo,"Degilbo, QLD, Australia",QLD,Australia,5,1,-25.48157,152.00204
Delamere,"Delamere, SA, Australia",SA,Australia,14,1,-35.568504,138.199487
Delaneys Creek,"Delaneys Creek, QLD, Australia",QLD,Australia,1,1,-27.018323,152.779059
Delaware,"Delaware, England",,England,1,1,50.516394,-4.224659
Delaware,"Delaware, USA",,USA,2,1,38.910832,-75.52767
Delegate River,"Delegate River, VIC, Australia",VIC,Australia,3,1,-37.058,148.801
Delegate,"Delegate, NSW, Australia",NSW,Australia,82,12,-37.044028,148.941735
Deleni,"Deleni, Romania",,Romania,1,12,47.459992,26.881985
Delgany,"Delgany, Ireland",,Ireland,1,12,53.133792,-6.089943
Dellicknora,"Dellicknora, VIC, Australia",VIC,Australia,2,12,-37.116147,148.667475
Deloraine,"Deloraine, TAS, Australia",TAS,Australia,375,66,-41.524552,146.657178
Delungra,"Delungra, NSW, Australia",NSW,Australia,3,66,-29.652485,150.830948
Delvin,"Delvin, Ireland",,Ireland,2,66,53.609362,-7.092562000000001
Delvine,"Delvine, VIC, Australia",VIC,Australia,1,66,-37.896,147.362
Demondrille,"Demondrille, NSW, Australia",NSW,Australia,7,66,-34.516257,148.314901
Denaby,"Denaby, England",,England,1,66,53.48430699999999,-1.271667
Denbigh,"Denbigh, Wales",,Wales,10,66,53.183322,-3.420566
Denbighshire,"Denbighshire, Wales",,Wales,2,66,53.128309,-3.337108
Denby,"Denby, England",,England,2,66,53.016625,-1.430415
Denham Court,"Denham Court, NSW, Australia",NSW,Australia,1,66,-33.990081,150.844653
Denham,"Denham, England",,England,3,66,51.567222,-0.502403
Denham,"Denham, WA, Australia",WA,Australia,1,66,-25.927885,113.533715
Denhead,"Denhead, Scotland",,Scotland,1,66,57.56059299999999,-2.000838
Denholme,"Denholme, England",,England,2,66,53.802356,-1.894519
Denial Bay,"Denial Bay, SA, Australia",SA,Australia,2,2,-32.102001,133.575323
Deniliquin,"Deniliquin, NSW, Australia",NSW,Australia,446,64,-35.528544,144.958974
Denison Town,"Denison Town, NSW, Australia",NSW,Australia,1,64,-32.033,149.494
Denison,"Denison, VIC, Australia",VIC,Australia,3,64,-38.012479,146.808321
Denistone,"Denistone, NSW, Australia",NSW,Australia,1,64,-33.799441,151.07959
Denman,"Denman, NSW, Australia",NSW,Australia,42,10,-32.389403,150.686422
Denmark,Denmark,,Denmark,38,10,56.26392,9.501785
Denmark,"Denmark, WA, Australia",WA,Australia,14,10,-34.961082,117.35302
Dennington,"Dennington, England",,England,3,10,52.25398300000001,1.340986
Dennington,"Dennington, VIC, Australia",VIC,Australia,8,10,-38.35811,142.441982
Dennis,"Dennis, England",,England,1,10,52.623336,-1.67234
Denniston,"Denniston, New Zealand",,New Zealand,2,10,-41.737983,171.795621
Dennistown,"Dennistown, Scotland",,Scotland,3,10,55.865931,-4.223578
Denny,"Denny, Scotland",,Scotland,8,10,56.016841,-3.915165
Dent,"Dent, England",,England,1,10,54.27769399999999,-2.454389
Denton,"Denton, England",,England,2,10,52.213893,-0.776616
Denton,"Denton, USA",,USA,1,10,33.206392,-97.13181
Denver,"Denver, England",,England,1,10,52.588338,0.381181
Denver,"Denver, USA",,USA,5,10,39.755092,-104.988123
Deolali,"Deolali, India",,India,2,10,19.948681,73.835487
Deptford,"Deptford, England",,England,25,10,51.14502,-1.987878
Deptford,"Deptford, VIC, Australia",VIC,Australia,6,10,-37.601708,147.671789
Derby,"Derby, England",,England,247,10,52.921899,-1.475642
Derby,"Derby, TAS, Australia",TAS,Australia,72,20,-41.147552,147.801395
Derby,"Derby, VIC, Australia",VIC,Australia,10,20,-36.64949,144.017206
Derby,"Derby, WA, Australia",WA,Australia,6,21,-17.304811,123.632488
Derbyshire,"Derbyshire, England",,England,102,21,53.122322,-1.513682
Dereel,"Dereel, VIC, Australia",VIC,Australia,7,21,-37.813488,143.749864
Dergholm,"Dergholm, VIC, Australia",VIC,Australia,8,21,-37.370335,141.215072
Derrimut,"Derrimut, VIC, Australia",VIC,Australia,1,21,-37.797549,144.771097
Derrinal,"Derrinal, VIC, Australia",VIC,Australia,1,21,-36.88112,144.649341
Derrinallum,"Derrinallum, VIC, Australia",VIC,Australia,6,21,-37.948485,143.219987
Derry,"Derry, Ireland",,Ireland,25,21,53.011601,-7.243056
Derwent Park,"Derwent Park, TAS, Australia",TAS,Australia,2,21,-42.835352,147.291007
Desborough,"Desborough, England",,England,1,21,52.440202,-0.8205730000000001
Detention,"Detention, TAS, Australia",TAS,Australia,2,21,-40.880056,145.453508
Detroit,"Detroit, USA",,USA,1,1,42.330165,-83.045913
Deuchar,"Deuchar, QLD, Australia",QLD,Australia,1,1,-28.108249,151.959675
Devenish,"Devenish, Ireland",,Ireland,1,1,54.360329,-7.673269999999999
Devenish,"Devenish, VIC, Australia",VIC,Australia,27,1,-36.330105,145.894488
Deviot,"Deviot, TAS, Australia",TAS,Australia,1,1,-41.232855,146.932353
Devizes,"Devizes, England",,England,13,1,51.35198199999999,-1.994756
Devon North,"Devon North, VIC, Australia",VIC,Australia,7,1,-38.505036,146.649674
Devon,"Devon, England",,England,161,1,50.777213,-3.999461
Devon,"Devon, VIC, Australia",VIC,Australia,1,1,-38.52,146.657
Devonport,"Devonport, England",,England,59,1,50.375926,-4.179916
Devonport,"Devonport, New Zealand",,New Zealand,3,1,-36.825817,174.796507
Devonport,"Devonport, TAS, Australia",TAS,Australia,329,171,-41.175455,146.351294
Devoran,"Devoran, England",,England,1,171,50.21143500000001,-5.092701
Dewsbury,"Dewsbury, England",,England,19,171,53.691546,-1.632841
Diamantina,"Diamantina, QLD, Australia",QLD,Australia,1,171,-23.783,141.183
Diamond Creek,"Diamond Creek, VIC, Australia",VIC,Australia,48,171,-37.67414,145.158908
Diapur,"Diapur, VIC, Australia",VIC,Australia,14,171,-36.321,141.455
Didcot,"Didcot, England",,England,1,171,51.60620699999999,-1.240215
Diddillibah,"Diddillibah, QLD, Australia",QLD,Australia,1,171,-26.646035,153.035002
Diddington,"Diddington, England",,England,2,171,52.27667699999999,-0.25899
Didling,"Didling, England",,England,1,171,50.960846,-0.809149
Dieppe,"Dieppe, France",,France,1,171,49.927492,1.087869
Digby,"Digby, VIC, Australia",VIC,Australia,49,171,-37.805081,141.531325
Diggers Rest,"Diggers Rest, VIC, Australia",VIC,Australia,1,171,-37.627996,144.721019
Diggora West,"Diggora West, VIC, Australia",VIC,Australia,2,171,-36.354517,144.50504
Diggora,"Diggora, VIC, Australia",VIC,Australia,3,171,-36.352334,144.576262
Dilston,"Dilston, TAS, Australia",TAS,Australia,3,171,-41.332093,147.074725
Dimboola,"Dimboola, VIC, Australia",VIC,Australia,210,74,-36.455551,142.027588
Dingee,"Dingee, VIC, Australia",VIC,Australia,9,74,-36.370912,144.231949
Dingle,"Dingle, Ireland",,Ireland,3,74,52.14335,-10.268651
Dingo,"Dingo, QLD, Australia",QLD,Australia,7,1,-23.648599,149.333386
Dingwall,"Dingwall, Scotland",,Scotland,21,1,57.597323,-4.427966
Dinham,"Dinham, England",,England,1,1,52.36593899999999,-2.724537
Dinmore,"Dinmore, QLD, Australia",QLD,Australia,9,1,-27.597997,152.831683
Dinoga,"Dinoga, NSW, Australia",NSW,Australia,1,1,-29.913543,150.639454
Dinton Vale,"Dinton Vale, NSW, Australia",NSW,Australia,1,1,-36.55,146.25
Dinyarrak,"Dinyarrak, VIC, Australia",VIC,Australia,1,1,-36.305,141.044
Dipton,"Dipton, England",,England,2,1,54.877329,-1.761069
Dirleton,"Dirleton, Scotland",,Scotland,3,1,56.046023,-2.780414
Dirranbandi,"Dirranbandi, QLD, Australia",QLD,Australia,2,2,-28.585815,148.227609
Dishforth,"Dishforth, England",,England,1,2,54.15435100000001,-1.419701
Disley,"Disley, England",,England,2,2,53.35875699999999,-2.039566
Diss,"Diss, England",,England,5,2,52.377627,1.106377
Ditcheat,"Ditcheat, England",,England,1,2,51.12435799999999,-2.535018
Dixie,"Dixie, VIC, Australia",VIC,Australia,3,2,-38.299183,142.928662
